zipcode,city,state,country,timezone
40847,Kenvir,KY,US,America/New_York
40849,Lejunior,KY,US,America/New_York
40854,Loyall,KY,US,America/New_York
40855,Lynch,KY,US,America/New_York
40856,Miracle,KY,US,America/New_York
40858,Mozelle,KY,US,America/New_York
40862,Partridge,KY,US,America/New_York
40863,Pathfork,KY,US,America/New_York
40865,Putney,KY,US,America/New_York
40868,Stinnett,KY,US,America/New_York
40870,Totz,KY,US,America/New_York
40873,Wallins Creek,KY,US,America/New_York
40874,Warbranch,KY,US,America/New_York
40902,Arjay,KY,US,America/New_York
40903,Artemus,KY,US,America/New_York
40906,Barbourville,KY,US,America/New_York
40913,Beverly,KY,US,America/New_York
40914,Big Creek,KY,US,America/New_York
40915,Bimble,KY,US,America/New_York
40921,Bryants Store,KY,US,America/New_York
40923,Cannon,KY,US,America/New_York
40927,Closplint,KY,US,America/New_York
40935,Flat Lick,KY,US,America/New_York
40939,Fourmile,KY,US,America/New_York
40940,Frakes,KY,US,America/New_York
40941,Garrard,KY,US,America/New_York
40943,Girdler,KY,US,America/New_York
40946,Green Road,KY,US,America/New_York
40949,Heidrick,KY,US,America/New_York
40953,Hinkle,KY,US,America/New_York
40958,Kettle Island,KY,US,America/New_York
40962,Manchester,KY,US,America/New_York
40964,Mary Alice,KY,US,America/New_York
40965,Middlesboro,KY,US,America/New_York
40972,Oneida,KY,US,America/New_York
40977,Pineville,KY,US,America/New_York
40979,Roark,KY,US,America/New_York
40981,Saul,KY,US,America/New_York
40982,Scalf,KY,US,America/New_York
40983,Sextons Creek,KY,US,America/New_York
40988,Stoney Fork,KY,US,America/New_York
40995,Trosper,KY,US,America/New_York
40997,Walker,KY,US,America/New_York
41001,Alexandria,KY,US,America/New_York
41002,Augusta,KY,US,America/New_York
41003,Berry,KY,US,America/New_York
41004,Brooksville,KY,US,America/New_York
41005,Burlington,KY,US,America/New_York
41006,Butler,KY,US,America/New_York
41007,California,KY,US,America/New_York
41008,Carrollton,KY,US,America/New_York
41010,Corinth,KY,US,America/New_York
41011,Covington,KY,US,America/New_York
41014,Covington,KY,US,America/New_York
41015,Latonia,KY,US,America/New_York
41016,Covington,KY,US,America/New_York
41017,Ft Mitchell,KY,US,America/New_York
41018,Erlanger,KY,US,America/New_York
41030,Crittenden,KY,US,America/New_York
41031,Cynthiana,KY,US,America/New_York
41033,De Mossville,KY,US,America/New_York
41034,Dover,KY,US,America/New_York
41035,Dry Ridge,KY,US,America/New_York
41039,Ewing,KY,US,America/New_York
41040,Falmouth,KY,US,America/New_York
41041,Flemingsburg,KY,US,America/New_York
41042,Florence,KY,US,America/New_York
41043,Foster,KY,US,America/New_York
41044,Germantown,KY,US,America/New_York
41045,Ghent,KY,US,America/New_York
41046,Glencoe,KY,US,America/New_York
41048,Hebron,KY,US,America/New_York
41049,Hillsboro,KY,US,America/New_York
41051,Independence,KY,US,America/New_York
41052,Jonesville,KY,US,America/New_York
41055,Mayslick,KY,US,America/New_York
41056,Maysville,KY,US,America/New_York
41059,Melbourne,KY,US,America/New_York
41063,Morning View,KY,US,America/New_York
41064,Mount Olivet,KY,US,America/New_York
41071,Newport,KY,US,America/New_York
41073,Bellevue,KY,US,America/New_York
41074,Dayton,KY,US,America/New_York
41075,Fort Thomas,KY,US,America/New_York
41076,Newport,KY,US,America/New_York
41080,Petersburg,KY,US,America/New_York
41083,Sanders,KY,US,America/New_York
41085,Silver Grove,KY,US,America/New_York
41086,Sparta,KY,US,America/New_York
41091,Union,KY,US,America/New_York
41092,Verona,KY,US,America/New_York
41093,Wallingford,KY,US,America/New_York
41094,Walton,KY,US,America/New_York
41095,Warsaw,KY,US,America/New_York
41097,Williamstown,KY,US,America/New_York
41098,Worthville,KY,US,America/New_York
41101,Ashland,KY,US,America/New_York
41102,Ashland,KY,US,America/New_York
41121,Argillite,KY,US,America/New_York
41124,Blaine,KY,US,America/New_York
41129,Catlettsburg,KY,US,America/New_York
41132,Denton,KY,US,America/New_York
41135,Emerson,KY,US,America/New_York
41139,Flatwoods,KY,US,America/New_York
41141,Garrison,KY,US,America/New_York
41142,Grahn,KY,US,America/New_York
41143,Grayson,KY,US,America/New_York
41144,Greenup,KY,US,America/New_York
41146,Hitchins,KY,US,America/New_York
41149,Isonville,KY,US,America/New_York
41159,Martha,KY,US,America/New_York
41164,Olive Hill,KY,US,America/New_York
41166,Quincy,KY,US,America/New_York
41168,Rush,KY,US,America/New_York
41169,Russell,KY,US,America/New_York
41171,Sandy Hook,KY,US,America/New_York
41174,South Portsmouth,KY,US,America/New_York
41175,South Shore,KY,US,America/New_York
41179,Vanceburg,KY,US,America/New_York
41180,Webbville,KY,US,America/New_York
41181,Willard,KY,US,America/New_York
41183,Worthington,KY,US,America/New_York
41189,Tollesboro,KY,US,America/New_York
41201,Adams,KY,US,America/New_York
41203,Beauty,KY,US,America/New_York
41204,Boons Camp,KY,US,America/New_York
41214,Debord,KY,US,America/New_York
41216,East Point,KY,US,America/New_York
41219,Flatgap,KY,US,America/New_York
41222,Hagerhill,KY,US,America/New_York
41224,Inez,KY,US,America/New_York
41226,Keaton,KY,US,America/New_York
41230,Louisa,KY,US,America/New_York
41231,Lovely,KY,US,America/New_York
41232,Lowmansville,KY,US,America/New_York
41234,Meally,KY,US,America/New_York
41238,Oil Springs,KY,US,America/New_York
41240,Paintsville,KY,US,America/New_York
41250,Pilgrim,KY,US,America/New_York
41254,River,KY,US,America/New_York
41255,Sitka,KY,US,America/New_York
41256,Staffordsville,KY,US,America/New_York
41257,Stambaugh,KY,US,America/New_York
41260,Thelma,KY,US,America/New_York
41262,Tomahawk,KY,US,America/New_York
41263,Tutor Key,KY,US,America/New_York
41264,Ulysses,KY,US,America/New_York
41265,Van Lear,KY,US,America/New_York
41267,Warfield,KY,US,America/New_York
41268,West Van Lear,KY,US,America/New_York
41271,Williamsport,KY,US,America/New_York
41274,Wittensville,KY,US,America/New_York
41301,Campton,KY,US,America/New_York
41310,Bays,KY,US,America/New_York
41311,Beattyville,KY,US,America/New_York
41314,Booneville,KY,US,America/New_York
41317,Clayhole,KY,US,America/New_York
41332,Hazel Green,KY,US,America/New_York
41339,Jackson,KY,US,America/New_York
41348,Lost Creek,KY,US,America/New_York
41351,Mistletoe,KY,US,America/New_York
41352,Mize,KY,US,America/New_York
41360,Pine Ridge,KY,US,America/New_York
41364,Ricetown,KY,US,America/New_York
41365,Rogers,KY,US,America/New_York
41366,Rousseau,KY,US,America/New_York
41367,Rowdy,KY,US,America/New_York
41385,Vancleve,KY,US,America/New_York
41386,Vincent,KY,US,America/New_York
41390,Whick,KY,US,America/New_York
41397,Zoe,KY,US,America/New_York
41408,Cannel City,KY,US,America/New_York
41421,Elkfork,KY,US,America/New_York
41425,Ezel,KY,US,America/New_York
41464,Royalton,KY,US,America/New_York
41465,Salyersville,KY,US,America/New_York
41472,West Liberty,KY,US,America/New_York
41501,Pikeville,KY,US,America/New_York
41503,South Williamson,KY,US,America/New_York
41512,Ashcamp,KY,US,America/New_York
41513,Belcher,KY,US,America/New_York
41514,Belfry,KY,US,America/New_York
41517,Burdine,KY,US,America/New_York
41519,Canada,KY,US,America/New_York
41522,Elkhorn City,KY,US,America/New_York
41524,Fedscreek,KY,US,America/New_York
41526,Fords Branch,KY,US,America/New_York
41527,Forest Hills,KY,US,America/New_York
41528,Freeburn,KY,US,America/New_York
41531,Hardy,KY,US,America/New_York
41534,Hellier,KY,US,America/New_York
41535,Huddy,KY,US,America/New_York
41537,Jenkins,KY,US,America/New_York
41538,Jonancy,KY,US,America/New_York
41539,Kimper,KY,US,America/New_York
41540,Lick Creek,KY,US,America/New_York
41543,McAndrews,KY,US,America/New_York
41544,McCarr,KY,US,America/New_York
41547,Majestic,KY,US,America/New_York
41548,Mouthcard,KY,US,America/New_York
41553,Phelps,KY,US,America/New_York
41554,Phyllis,KY,US,America/New_York
41555,Pinsonfork,KY,US,America/New_York
41557,Raccoon,KY,US,America/New_York
41558,Ransom,KY,US,America/New_York
41559,Regina,KY,US,America/New_York
41560,Robinson Creek,KY,US,America/New_York
41562,Shelbiana,KY,US,America/New_York
41563,Shelby Gap,KY,US,America/New_York
41564,Sidney,KY,US,America/New_York
41566,Steele,KY,US,America/New_York
41567,Stone,KY,US,America/New_York
41568,Stopover,KY,US,America/New_York
41571,Varney,KY,US,America/New_York
41572,Virgie,KY,US,America/New_York
41601,Allen,KY,US,America/New_York
41602,Auxier,KY,US,America/New_York
41603,Banner,KY,US,America/New_York
41604,Beaver,KY,US,America/New_York
41605,Betsy Layne,KY,US,America/New_York
41606,Bevinsville,KY,US,America/New_York
41607,Blue River,KY,US,America/New_York
41612,Bypro,KY,US,America/New_York
41615,Dana,KY,US,America/New_York
41616,David,KY,US,America/New_York
41619,Drift,KY,US,America/New_York
41621,Dwale,KY,US,America/New_York
41622,Eastern,KY,US,America/New_York
41630,Garrett,KY,US,America/New_York
41631,Grethel,KY,US,America/New_York
41632,Gunlock,KY,US,America/New_York
41635,Harold,KY,US,America/New_York
41636,Hi Hat,KY,US,America/New_York
41640,Hueysville,KY,US,America/New_York
41642,Ivel,KY,US,America/New_York
41643,Lackey,KY,US,America/New_York
41645,Langley,KY,US,America/New_York
41647,McDowell,KY,US,America/New_York
41649,Martin,KY,US,America/New_York
41650,Melvin,KY,US,America/New_York
41651,Minnie,KY,US,America/New_York
41653,Prestonsburg,KY,US,America/New_York
41655,Printer,KY,US,America/New_York
41659,Stanville,KY,US,America/New_York
41660,Teaberry,KY,US,America/New_York
41663,Tram,KY,US,America/New_York
41666,Wayland,KY,US,America/New_York
41667,Weeksbury,KY,US,America/New_York
41669,Wheelwright,KY,US,America/New_York
41701,Hazard,KY,US,America/New_York
41712,Ary,KY,US,America/New_York
41713,Avawam,KY,US,America/New_York
41714,Bear Branch,KY,US,America/New_York
41719,Bonnyman,KY,US,America/New_York
41721,Buckhorn,KY,US,America/New_York
41722,Bulan,KY,US,America/New_York
41723,Busy,KY,US,America/New_York
41725,Carrie,KY,US,America/New_York
41727,Chavies,KY,US,America/New_York
41729,Combs,KY,US,America/New_York
41731,Cornettsville,KY,US,America/New_York
41735,Delphia,KY,US,America/New_York
